"","propertyToResolve","resolveTo","uid","format.status.","format.Exiftool.7.74.","format.Jhove.1.5.","format.file.utility.5.03.","format.Droid.3.0.","format.NLNZ.Metadata.Extractor.3.4GA.","format.ffident.0.2.","format.OIS.XML.Metadata.0.2.","mimetype.status.","mimetype.Exiftool.7.74.","mimetype.Jhove.1.5.","mimetype.file.utility.5.03.","mimetype.Droid.3.0.","mimetype.NLNZ.Metadata.Extractor.3.4GA.","mimetype.ffident.0.2.","mimetype.OIS.XML.Metadata.0.2.","puid.status.","puid.Droid.3.0.","format_version.status.","format_version.Exiftool.7.74.","format_version.Jhove.1.5.","format_version.file.utility.5.03.","format_version.Droid.3.0.","format_version.NLNZ.Metadata.Extractor.3.4GA.","size.status.","lastmodified.status.","lastmodified.Exiftool.7.74.","file_path.status.","file_path.OIS.File.Information.0.1.","file_name.status.","file_name.OIS.File.Information.0.1.","checksum_md5.status.","checksum_md5.OIS.File.Information.0.1.","created.status.","created.Exiftool.7.74.","created.NLNZ.Metadata.Extractor.3.4GA.","lastmodified_fs.status.","lastmodified_fs.OIS.File.Information.0.1.","creating_application_name.status.","creating_application_name.Exiftool.7.74.","creating_application_name.NLNZ.Metadata.Extractor.3.4GA.","wellformed.status.","valid.status.","message.status.","message.Jhove.1.5.","created_year.status.","created_year.C3PO.0.6.","markupbasis.status.","markupbasis.Jhove.1.5.","markupBasisVersion.status.","markupBasisVersion.Jhove.1.5.","pagecount.status.","is_rightsmanaged.status.","is_protected.status.","content_type.status.","content_type.C3PO.0.6.","file_extension.status.","file_extension.C3PO.0.6.","charset.status.","charset.Exiftool.7.74.","charset.Jhove.1.5.","charset.file.utility.5.03.","charset.NLNZ.Metadata.Extractor.3.4GA.","linebreak.status.","linebreak.Jhove.1.5.","linebreak.file.utility.5.03.","title.status.","title.Exiftool.7.74.","title.NLNZ.Metadata.Extractor.3.4GA.","author.status.","author.Exiftool.7.74.","author.NLNZ.Metadata.Extractor.3.4GA.","creating_application_version.status.","creating_application_version.Exiftool.7.74.","wordcount.status.","charactercount.status.","language.status.","language.NLNZ.Metadata.Extractor.3.4GA.","creating_os.status.","creating_os.file.utility.5.03.","scanner_softwarename.status.","scanner_softwarename.Exiftool.7.74."
"323","format","Microsoft Word","/home/petrov/taverna/tmp/861/861642.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Powerpoint Presentation","Microsoft Word","Microsoft Word","","CONFLICT","application/msword","","application/msword","application/vnd.ms-powerpoint","application/msword","application/msword","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Thu Jan 26 23:10:29 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/861/861642.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/861/861642.doc","SINGLE_RESULT","1f6b557b51c6390263ab97aa0ea7b70d","CONFLICT","Thu Apr 04 14:11:00 CEST 2002","Tue Dec 04 00:04:16 CET 2001","SINGLE_RESULT","Thu Jan 26 23:10:29 CET 2012","","Microsoft Word 9.0","","","","","","CONFLICT","2002","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","CHAPTER I","","","Battelle","","CONFLICT","9 (0eed)","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"324","format","Microsoft Word","/home/petrov/taverna/tmp/877/877141.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Powerpoint Presentation","Microsoft Word","Microsoft Word","","CONFLICT","application/msword","","application/msword","application/vnd.ms-powerpoint","application/msword","application/msword","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Fri Jan 27 14:41:40 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/877/877141.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/877/877141.doc","SINGLE_RESULT","11ddf4c238d8a17413b03dc43691eb5a","CONFLICT","Fri Apr 01 18:21:00 CEST 2005","Sat Dec 04 00:01:20 CET 2004","SINGLE_RESULT","Fri Jan 27 14:41:40 CET 2012","","Microsoft Word 9.0","","","","","","CONFLICT","2005","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","1st Draft 1600.72","","","ANNE BREAUX","","CONFLICT","9 (0eed)","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"325","format","Microsoft Word","/home/petrov/taverna/tmp/866/866040.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Powerpoint Presentation","Microsoft Word","Microsoft Word","","CONFLICT","application/msword","","application/msword","application/vnd.ms-powerpoint","application/msword","application/msword","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Fri Jan 27 02:51:22 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/866/866040.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/866/866040.doc","SINGLE_RESULT","d8fdad3ddcd75ff1b7f3cb63b79b35df","CONFLICT","Thu Feb 16 00:06:00 CET 2006","Thu Dec 01 23:06:01 CET 2005","SINGLE_RESULT","Fri Jan 27 02:51:22 CET 2012","","Microsoft Office Word","","","","","","CONFLICT","2006","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","Workforce Development Model: South Carolina","","","dew","","CONFLICT","11 (15e6)","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"326","format","Microsoft Word","/home/petrov/taverna/tmp/884/884171.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Powerpoint Presentation","Microsoft Word","Microsoft Word","","CONFLICT","application/msword","","application/msword","application/vnd.ms-powerpoint","application/msword","application/msword","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Fri Jan 27 20:52:08 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/884/884171.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/884/884171.doc","SINGLE_RESULT","eacffb0c8bbb853d9d4afca276c79636","CONFLICT","Tue Dec 06 21:33:00 CET 2005","Tue Nov 02 00:06:22 CET 2004","SINGLE_RESULT","Fri Jan 27 20:52:08 CET 2012","","Microsoft Office Word","","","","","","CONFLICT","2005","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","PROPOSAL","","CONFLICT","Yasuyuki Akiba","Yasuyuki Akiba","CONFLICT","11 (19a8)","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"327","format","Microsoft Word","/home/petrov/taverna/tmp/860/860111.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Powerpoint Presentation","Microsoft Word","Microsoft Word","","CONFLICT","application/msword","","application/msword","application/vnd.ms-powerpoint","application/msword","application/msword","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Thu Jan 26 22:53:48 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/860/860111.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/860/860111.doc","SINGLE_RESULT","2fb395f9265fd012dc659b597c8dcaa2","CONFLICT","Thu Jan 03 16:52:00 CET 2002","Sat Dec 01 00:03:17 CET 2001","SINGLE_RESULT","Thu Jan 26 22:53:48 CET 2012","","Microsoft Word 8.0","","","","","","CONFLICT","2002","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","INTRODUCTION","","","CCPUser","","CONFLICT","8 (1531)","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"328","format","Microsoft Word","/home/petrov/taverna/tmp/000/000974.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Powerpoint Presentation","Microsoft Word","Microsoft Word","","CONFLICT","application/msword","","application/msword","application/vnd.ms-powerpoint","application/msword","application/msword","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Tue Dec 27 10:44:51 CET 2011","SINGLE_RESULT","/home/petrov/taverna/tmp/000/000974.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/000/000974.doc","SINGLE_RESULT","31d775b52ee8d92ec06ec40ba6444050","CONFLICT","Fri Nov 12 18:51:00 CET 1999","Sat Oct 31 23:02:19 CET 1998","SINGLE_RESULT","Tue Dec 27 10:44:51 CET 2011","","Microsoft Word 8.0","","","","","","CONFLICT","1999","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","R&D Policy Models and Data Needs","","","Gregory Tassey","","CONFLICT","8 (1531)","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"329","format","Microsoft Word","/home/petrov/taverna/tmp/877/877041.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Powerpoint Presentation","Microsoft Word","Microsoft Word","","CONFLICT","application/msword","","application/msword","application/vnd.ms-powerpoint","application/msword","application/msword","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Fri Jan 27 14:41:46 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/877/877041.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/877/877041.doc","SINGLE_RESULT","0c5ec811db8e0c213bd59b9243a2b760","CONFLICT","Wed May 04 12:07:00 CEST 2005","Sun Dec 05 00:04:14 CET 2004","SINGLE_RESULT","Fri Jan 27 14:41:46 CET 2012","","Microsoft Word 10.0","","","","","","CONFLICT","2005","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","United States Department of Agriculture","","","sam","","CONFLICT","10 (1a4f)","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"330","format","Microsoft Word","/home/petrov/taverna/tmp/000/000961.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Powerpoint Presentation","Microsoft Word","Microsoft Word","","CONFLICT","application/msword","","application/msword","application/vnd.ms-powerpoint","application/msword","application/msword","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Tue Dec 27 10:44:11 CET 2011","SINGLE_RESULT","/home/petrov/taverna/tmp/000/000961.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/000/000961.doc","SINGLE_RESULT","92261a50db67a3b9b59fbc1e90f29664","CONFLICT","Thu Sep 11 15:06:00 CEST 2003","Sun Dec 08 23:01:17 CET 2002","SINGLE_RESULT","Tue Dec 27 10:44:11 CET 2011","","Microsoft Word 10.0","","","","","","CONFLICT","2003","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","DRAFT","","","","","CONFLICT","10 (107b)","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"331","format","Microsoft Word","/home/petrov/taverna/tmp/524/524579.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Powerpoint Presentation","Microsoft Word","Microsoft Word","","CONFLICT","application/msword","","application/msword","application/vnd.ms-powerpoint","application/msword","application/msword","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Sat Jan 14 11:51:34 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/524/524579.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/524/524579.doc","SINGLE_RESULT","e74f43a25bd1227b52f6ec5899dacf21","CONFLICT","Tue Sep 07 21:22:00 CEST 2004","Tue Dec 09 00:07:23 CET 2003","SINGLE_RESULT","Sat Jan 14 11:51:34 CET 2012","","Microsoft Word 10.1","","","","","","CONFLICT","2004","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","CONFLICT","1) Solar Neutrinos:  Tom Bowles (LNAL) and Bruce Vogelaar (Virginia Tech)","1) Solar Neutrinos:  Tom Bowles (LNAL) and Bruce Vogelaar (Virginia Tech)","","Bernard Sadoulet","","CONFLICT","10 (0104)","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"332","format","Microsoft Word","/home/petrov/taverna/tmp/481/481415.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Powerpoint Presentation","Microsoft Word","Microsoft Word","","CONFLICT","application/msword","","application/msword","application/vnd.ms-powerpoint","application/msword","application/msword","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Thu Jan 12 17:42:23 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/481/481415.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/481/481415.doc","SINGLE_RESULT","f2acc2bf3893d72e6689edc1b632a3b0","CONFLICT","Fri Oct 08 19:11:00 CEST 2004","Fri Oct 31 00:08:21 CET 2003","SINGLE_RESULT","Thu Jan 12 17:42:23 CET 2012","","Microsoft Word 10.1","","","","","","CONFLICT","2004","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","Type 2 diabetes is on the rise internationally as well as within the United States","","","Susan Gilliland","","CONFLICT","10 (0104)","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"333","format","Microsoft Word","/home/petrov/taverna/tmp/084/084234.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Powerpoint Presentation","Microsoft Word","Microsoft Word","","CONFLICT","application/msword","","application/msword","application/vnd.ms-powerpoint","application/msword","application/msword","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Thu Dec 29 05:36:35 CET 2011","SINGLE_RESULT","/home/petrov/taverna/tmp/084/084234.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/084/084234.doc","SINGLE_RESULT","c88bbbf838f44169872d8467bbbec26b","CONFLICT","Fri Dec 02 23:40:00 CET 2005","Tue Nov 02 00:03:00 CET 2004","SINGLE_RESULT","Thu Dec 29 05:36:35 CET 2011","","Microsoft Word 11.2","","","","","","CONFLICT","2005","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","PROPOSAL","","CONFLICT","Yasuyuki Akiba","Yasuyuki Akiba","CONFLICT","11 (0200)","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"334","format","Microsoft Word","/home/petrov/taverna/tmp/534/534831.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Powerpoint Presentation","Microsoft Word","Microsoft Word","","CONFLICT","application/msword","","application/msword","application/vnd.ms-powerpoint","application/msword","application/msword","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Sun Jan 15 03:28:54 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/534/534831.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/534/534831.doc","SINGLE_RESULT","a3471c7c7f74c6c329d152ebfab234a9","CONFLICT","Mon Jul 31 11:13:00 CEST 2006","Tue Dec 06 21:01:13 CET 2005","SINGLE_RESULT","Sun Jan 15 03:28:54 CET 2012","","Microsoft Word 11.2","","","","","","CONFLICT","2006","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","State ESEA Title I Participation Information for 2002-03 (MSWord)","","","FRIEDMAN_J","","CONFLICT","11 (0205)","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"335","format","Microsoft Word","/home/petrov/taverna/tmp/202/202537.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Powerpoint Presentation","Microsoft Word","Microsoft Word","","CONFLICT","application/msword","","application/msword","application/vnd.ms-powerpoint","application/msword","application/msword","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Wed Jan 04 02:02:07 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/202/202537.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/202/202537.doc","SINGLE_RESULT","3a7288e27333d41a9012d64f235b8674","CONFLICT","Wed Feb 16 17:48:00 CET 2005","Wed Dec 01 23:06:18 CET 2004","SINGLE_RESULT","Wed Jan 04 02:02:07 CET 2012","","Microsoft Word 11.0","","","","","","CONFLICT","2005","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","D R A F T","","","G.Stover","","CONFLICT","11 (0000)","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"336","format","Microsoft Word","/home/petrov/taverna/tmp/408/408679.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Powerpoint Presentation","Microsoft Word","Microsoft Word","","CONFLICT","application/msword","","application/msword","application/vnd.ms-powerpoint","application/msword","application/msword","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Mon Jan 09 23:24:20 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/408/408679.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/408/408679.doc","SINGLE_RESULT","c3d5f08f6266741067ba3d2e4c3c2a2e","CONFLICT","Wed Mar 07 13:58:00 CET 2007","Sun Dec 03 00:07:14 CET 2006","SINGLE_RESULT","Mon Jan 09 23:24:20 CET 2012","","Microsoft Word 11.3","","","","","","CONFLICT","2007","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","North American Carbon Program","","","FSDefaultUser","","CONFLICT","11 (0300)","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"337","format","Rich Text Format","/home/petrov/taverna/tmp/880/880076.rtf","CONFLICT","","Plain text","","Rich Text Format","","Rich Text Format","","CONFLICT","","text/plain","","application/rtf text/rtf","","text/rtf","","CONFLICT","fmt/51","CONFLICT","","","","1.6","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880076.rtf","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880076.rtf","SINGLE_RESULT","6686662dbe5537ddc2c4587483ed5a5f","","","","SINGLE_RESULT","Fri Jan 27 17:59:22 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","rtf","SINGLE_RESULT","","US-ASCII","","","SINGLE_RESULT","CR/LF","","","","","","","","","","","","","","","","",""
"338","format","Rich Text Format","/home/petrov/taverna/tmp/868/868003.rtf","CONFLICT","","Plain text","","Rich Text Format","","Rich Text Format","","CONFLICT","","text/plain","","application/rtf text/rtf","","text/rtf","","CONFLICT","fmt/51","CONFLICT","","","","1.6","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/868/868003.rtf","SINGLE_RESULT","/home/petrov/taverna/tmp/868/868003.rtf","SINGLE_RESULT","f8e15c1cc617f0937fb4f7ab3bccff02","","","","SINGLE_RESULT","Fri Jan 27 05:33:36 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","rtf","SINGLE_RESULT","","US-ASCII","","","SINGLE_RESULT","CR/LF","","","","","","","","","","","","","","","","",""
"339","format","Rich Text Format","/home/petrov/taverna/tmp/875/875405.rtf","CONFLICT","","Plain text","","Rich Text Format","","Rich Text Format","","CONFLICT","","text/plain","","application/rtf text/rtf","","text/rtf","","CONFLICT","fmt/51","CONFLICT","","","","1.6","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/875/875405.rtf","SINGLE_RESULT","/home/petrov/taverna/tmp/875/875405.rtf","SINGLE_RESULT","c2cb8d30d59ed1051ba65a09cbc98e95","","","","SINGLE_RESULT","Fri Jan 27 13:49:22 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","rtf","SINGLE_RESULT","","US-ASCII","","","SINGLE_RESULT","CR/LF","","","","","","","","","","","","","","","","",""
"340","format","Rich Text Format","/home/petrov/taverna/tmp/866/866774.rtf","CONFLICT","","Plain text","","Rich Text Format","","Rich Text Format","","CONFLICT","","text/plain","","application/rtf text/rtf","","text/rtf","","CONFLICT","fmt/51","CONFLICT","","","","1.6","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/866/866774.rtf","SINGLE_RESULT","/home/petrov/taverna/tmp/866/866774.rtf","SINGLE_RESULT","ac88d6b98cb60e4b2529aa7b4d1c2563","","","","SINGLE_RESULT","Fri Jan 27 02:52:27 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","rtf","SINGLE_RESULT","","US-ASCII","","","SINGLE_RESULT","CR/LF","","","","","","","","","","","","","","","","",""
"341","format","Rich Text Format","/home/petrov/taverna/tmp/889/889877.rtf","CONFLICT","","Plain text","","Rich Text Format","","Rich Text Format","","CONFLICT","","text/plain","","application/rtf text/rtf","","text/rtf","","CONFLICT","fmt/51","CONFLICT","","","","1.6","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/889/889877.rtf","SINGLE_RESULT","/home/petrov/taverna/tmp/889/889877.rtf","SINGLE_RESULT","25fdab0172453845d73682cbb816d1a9","","","","SINGLE_RESULT","Sat Jan 28 01:23:23 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","rtf","SINGLE_RESULT","","US-ASCII","","","SINGLE_RESULT","CR/LF","","","","","","","","","","","","","","","","",""
"342","format","Rich Text Format","/home/petrov/taverna/tmp/889/889324.rtf","CONFLICT","","Plain text","","Rich Text Format","","Rich Text Format","","CONFLICT","","text/plain","","application/rtf text/rtf","","text/rtf","","CONFLICT","fmt/51","CONFLICT","","","","1.6","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/889/889324.rtf","SINGLE_RESULT","/home/petrov/taverna/tmp/889/889324.rtf","SINGLE_RESULT","eb72c42cfd3f22c018a43bfa5fa01384","","","","SINGLE_RESULT","Sat Jan 28 01:23:26 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","rtf","SINGLE_RESULT","","US-ASCII","","","SINGLE_RESULT","CR/LF","","","","","","","","","","","","","","","","",""
"343","format","Rich Text Format","/home/petrov/taverna/tmp/863/863230.rtf","CONFLICT","","Plain text","","Rich Text Format","","Rich Text Format","","CONFLICT","","text/plain","","application/rtf text/rtf","","text/rtf","","CONFLICT","fmt/51","CONFLICT","","","","1.6","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/863/863230.rtf","SINGLE_RESULT","/home/petrov/taverna/tmp/863/863230.rtf","SINGLE_RESULT","96957f68138e791a44dd431313263214","","","","SINGLE_RESULT","Fri Jan 27 01:16:58 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","rtf","SINGLE_RESULT","","US-ASCII","","","","","","","","","","","","","","","","","","","","",""
"344","format","Rich Text Format","/home/petrov/taverna/tmp/863/863014.rtf","CONFLICT","","Plain text","","Rich Text Format","","Rich Text Format","","CONFLICT","","text/plain","","application/rtf text/rtf","","text/rtf","","CONFLICT","fmt/51","CONFLICT","","","","1.6","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/863/863014.rtf","SINGLE_RESULT","/home/petrov/taverna/tmp/863/863014.rtf","SINGLE_RESULT","f154d42d8aa19daf82624dac4c8ae9c6","","","","SINGLE_RESULT","Fri Jan 27 01:17:18 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","rtf","SINGLE_RESULT","","US-ASCII","","","SINGLE_RESULT","CR/LF","","","","","","","","","","","","","","","","",""
